frame_id,x1,y1,x2,y2,bbox_id,confidence,lm_x1,lm_y1,lm_x2,lm_y2,lm_x3,lm_y3,lm_x4,lm_y4,lm_x5,lm_y5,yaw,pitch,roll
12,1133.40204,188.68104,1254.63994,347.76473,1.0,0.99857,1162.448,255.0443,1191.45642,258.05048,1163.92346,278.02667,1165.23303,296.60196,1190.52686,298.55048,39.68803,-7.8092,-4.59694
12,558.25947,187.92073,678.46337,349.49924,2.0,0.99767,628.55927,257.98642,640.92401,252.43033,657.79858,275.31894,629.31348,298.70984,640.6626,295.74811,-69.44684,6.74687,-18.15644
12,1133.40204,188.68104,1254.63994,347.76473,1.0,0.99857,1162.448,255.0443,1191.45642,258.05048,1163.92346,278.02667,1165.23303,296.60196,1190.52686,298.55048,39.68803,-7.8092,-4.59694
13,557.70829,186.95728,678.24221,349.18859,2.0,0.9977,627.32086,257.01831,639.28448,251.12303,657.77472,273.36673,629.41779,298.33752,640.40546,295.2699,-69.48948,9.05829,-20.56469
13,1133.11316,188.36878,1254.08035,347.15077,1.0,0.99859,1161.88562,254.52449,1191.047,257.49704,1163.28967,277.6781,1164.53235,295.64508,1190.49268,297.57202,39.75345,-6.97977,-3.88673
13,557.70829,186.95728,678.24221,349.18859,2.0,0.9977,627.32086,257.01831,639.28448,251.12303,657.77472,273.36673,629.41779,298.33752,640.40546,295.2699,-69.48948,9.05829,-20.56469
13,1133.11316,188.36878,1254.08035,347.15077,1.0,0.99859,1161.88562,254.52449,1191.047,257.49704,1163.28967,277.6781,1164.53235,295.64508,1190.49268,297.57202,39.75345,-6.97977,-3.88673
14,556.77957,186.5995,677.58247,348.86735,2.0,0.99722,625.27557,256.12247,638.11719,250.24219,656.26843,271.87222,629.93445,297.69836,641.08075,294.56412,-67.46344,13.53511,-25.4649
14,1132.8939,187.43525,1253.52002,345.83288,1.0,0.9985,1161.68726,253.33311,1191.11914,256.34207,1163.74255,276.26114,1164.19946,295.01425,1189.55017,297.07959,39.55779,-5.02802,-3.36559
14,556.77957,186.5995,677.58247,348.86735,2.0,0.99722,625.27557,256.12247,638.11719,250.24219,656.26843,271.87222,629.93445,297.69836,641.08075,294.56412,-67.46344,13.53511,-25.4649
14,1132.8939,187.43525,1253.52002,345.83288,1.0,0.9985,1161.68726,253.33311,1191.11914,256.34207,1163.74255,276.26114,1164.19946,295.01425,1189.55017,297.07959,39.55779,-5.02802,-3.36559
15,556.58114,186.26402,677.22396,348.08203,2.0,0.99705,625.93622,254.5591,637.38464,249.29771,656.50427,270.95993,629.06,296.56796,639.54272,293.86407,-65.62376,13.54758,-25.88834
15,1132.78051,186.71932,1253.60152,344.64853,1.0,0.99847,1162.26172,253.35907,1191.33618,254.81975,1163.30005,273.66907,1164.44189,294.73645,1187.73718,295.63947,38.89963,-4.02949,-2.81239
15,556.58114,186.26402,677.22396,348.08203,2.0,0.99705,625.93622,254.5591,637.38464,249.29771,656.50427,270.95993,629.06,296.56796,639.54272,293.86407,-65.62376,13.54758,-25.88834
15,1132.78051,186.71932,1253.60152,344.64853,1.0,0.99847,1162.26172,253.35907,1191.33618,254.81975,1163.30005,273.66907,1164.44189,294.73645,1187.73718,295.63947,38.89963,-4.02949,-2.81239
16,556.26027,186.46618,676.64195,347.71344,2.0,0.99638,625.43756,253.15083,635.81006,248.77019,655.87286,269.62772,629.36475,295.62253,638.73114,293.40927,-66.98743,18.40161,-26.98311
16,1132.17227,185.49445,1252.9977,343.26507,1.0,0.99835,1161.36414,252.03761,1191.76721,254.3121,1164.13684,271.9913,1162.93018,293.15903,1187.48511,294.92322,38.68924,-0.57653,-2.5683
16,556.26027,186.46618,676.64195,347.71344,2.0,0.99638,625.43756,253.15083,635.81006,248.77019,655.87286,269.62772,629.36475,295.62253,638.73114,293.40927,-66.98743,18.40161,-26.98311
16,1132.17227,185.49445,1252.9977,343.26507,1.0,0.99835,1161.36414,252.03761,1191.76721,254.3121,1164.13684,271.9913,1162.93018,293.15903,1187.48511,294.92322,38.68924,-0.57653,-2.5683
17,556.09931,186.39933,676.10634,347.10907,2.0,0.99602,625.94916,251.77202,634.2124,247.76682,655.45972,268.56961,629.88123,294.52026,637.84418,292.63864,-64.87592,18.08398,-26.58234
17,1132.15239,184.31558,1252.91174,341.94115,1.0,0.99818,1162.06689,251.33109,1192.1239,253.12872,1164.74963,271.28406,1163.25671,292.41626,1187.38354,293.84305,38.37044,0.0571,-2.28902
17,556.09931,186.39933,676.10634,347.10907,2.0,0.99602,625.94916,251.77202,634.2124,247.76682,655.45972,268.56961,629.88123,294.52026,637.84418,292.63864,-64.87592,18.08398,-26.58234
17,1132.15239,184.31558,1252.91174,341.94115,1.0,0.99818,1162.06689,251.33109,1192.1239,253.12872,1164.74963,271.28406,1163.25671,292.41626,1187.38354,293.84305,38.37044,0.0571,-2.28902
18,556.12037,186.79052,675.7416,346.57339,2.0,0.99493,625.02606,250.8725,633.55939,246.75056,654.98798,267.70227,629.85352,293.91693,637.64044,291.92114,-61.53818,20.01289,-27.55656
18,1132.16874,183.85949,1252.81753,341.27402,1.0,0.99812,1161.99097,250.70595,1191.98853,252.16008,1164.96741,270.66422,1163.66687,292.0191,1187.79382,293.16449,38.53822,-1.03168,-2.36105
18,556.12037,186.79052,675.7416,346.57339,2.0,0.99493,625.02606,250.8725,633.55939,246.75056,654.98798,267.70227,629.85352,293.91693,637.64044,291.92114,-61.53818,20.01289,-27.55656
18,1132.16874,183.85949,1252.81753,341.27402,1.0,0.99812,1161.99097,250.70595,1191.98853,252.16008,1164.96741,270.66422,1163.66687,292.0191,1187.79382,293.16449,38.53822,-1.03168,-2.36105
19,556.22741,186.42153,675.30055,345.4807,2.0,0.99429,624.31824,250.06454,633.72388,246.13625,654.58875,266.6398,629.07715,292.62936,637.30011,290.81723,-61.42128,17.70728,-26.35063
19,1132.1169,183.37856,1252.71036,340.68611,1.0,0.99807,1161.86072,250.47903,1191.5144,252.10349,1164.65698,270.77695,1163.48279,291.66949,1187.21924,292.87057,39.70462,-1.20362,-2.27576
19,556.22741,186.42153,675.30055,345.4807,2.0,0.99429,624.31824,250.06454,633.72388,246.13625,654.58875,266.6398,629.07715,292.62936,637.30011,290.81723,-61.42128,17.70728,-26.35063
19,1132.1169,183.37856,1252.71036,340.68611,1.0,0.99807,1161.86072,250.47903,1191.5144,252.10349,1164.65698,270.77695,1163.48279,291.66949,1187.21924,292.87057,39.70462,-1.20362,-2.27576
20,556.39166,185.70742,675.09073,344.68047,2.0,0.99531,624.28503,249.60794,632.90723,245.68684,654.78577,266.57727,628.59729,292.28906,636.73309,290.5687,-62.43233,23.61829,-29.71622
20,1132.1978,184.24906,1253.12227,340.976,1.0,0.99821,1162.19885,252.04327,1191.30969,252.45747,1163.35193,271.82794,1163.64697,293.90729,1185.53662,294.15436,40.72461,-1.8996,-2.85258
20,556.39166,185.70742,675.09073,344.68047,2.0,0.99531,624.28503,249.60794,632.90723,245.68684,654.78577,266.57727,628.59729,292.28906,636.73309,290.5687,-62.43233,23.61829,-29.71622
20,1132.1978,184.24906,1253.12227,340.976,1.0,0.99821,1162.19885,252.04327,1191.30969,252.45747,1163.35193,271.82794,1163.64697,293.90729,1185.53662,294.15436,40.72461,-1.8996,-2.85258
21,556.24039,184.89933,674.52441,343.9465,2.0,0.99522,623.24847,249.14088,632.1427,245.4989,653.64655,265.73282,628.39185,291.77014,636.43665,290.23019,-60.03967,23.7488,-29.58646
21,1132.09083,185.11309,1253.36876,341.8494,1.0,0.99846,1161.37207,252.88525,1189.90723,254.04959,1161.43335,273.08536,1162.39612,294.65189,1184.19897,295.47299,41.98456,-2.79678,-2.82533
21,556.24039,184.89933,674.52441,343.9465,2.0,0.99522,623.24847,249.14088,632.1427,245.4989,653.64655,265.73282,628.39185,291.77014,636.43665,290.23019,-60.03967,23.7488,-29.58646
21,1132.09083,185.11309,1253.36876,341.8494,1.0,0.99846,1161.37207,252.88525,1189.90723,254.04959,1161.43335,273.08536,1162.39612,294.65189,1184.19897,295.47299,41.98456,-2.79678,-2.82533
22,555.64585,184.753,673.8467,343.50205,2.0,0.99445,622.32422,249.83063,633.1369,246.34415,652.67542,265.65576,628.005,291.23364,635.8667,289.39618,-58.45426,23.67096,-30.19239
22,1131.09679,186.39218,1252.84671,343.6101,1.0,0.99881,1159.8623,253.89548,1188.27148,254.97104,1159.29626,274.03207,1160.88684,295.65408,1183.45581,296.40027,41.84982,-4.82553,-3.4052
22,555.64585,184.753,673.8467,343.50205,2.0,0.99445,622.32422,249.83063,633.1369,246.34415,652.67542,265.65576,628.005,291.23364,635.8667,289.39618,-58.45426,23.67096,-30.19239
22,1131.09679,186.39218,1252.84671,343.6101,1.0,0.99881,1159.8623,253.89548,1188.27148,254.97104,1159.29626,274.03207,1160.88684,295.65408,1183.45581,296.40027,41.84982,-4.82553,-3.4052
23,555.48773,184.32147,673.37472,343.22526,2.0,0.99491,621.9267,249.54958,632.08667,245.41753,652.55359,265.84457,626.79913,291.58466,635.95941,289.75781,-57.71302,22.68375,-29.05775
23,1129.80174,186.99432,1251.59533,344.54934,1.0,0.99887,1158.63721,253.68719,1187.10034,254.62033,1157.95435,273.40262,1159.75012,295.78653,1182.40503,296.44684,41.57152,-4.06981,-1.83334
23,555.48773,184.32147,673.37472,343.22526,2.0,0.99491,621.9267,249.54958,632.08667,245.41753,652.55359,265.84457,626.79913,291.58466,635.95941,289.75781,-57.71302,22.68375,-29.05775
23,1129.80174,186.99432,1251.59533,344.54934,1.0,0.99887,1158.63721,253.68719,1187.10034,254.62033,1157.95435,273.40262,1159.75012,295.78653,1182.40503,296.44684,41.57152,-4.06981,-1.83334
24,555.11575,184.17259,672.83299,342.73868,2.0,0.9943,621.96942,250.14932,633.06244,246.26982,651.96759,265.642,627.32526,290.91989,635.68408,288.92819,-60.15137,24.09263,-30.47284
24,1128.98286,187.2666,1250.66905,345.04148,1.0,0.99879,1157.97998,253.63533,1186.255,254.49292,1156.83838,272.7374,1159.01721,295.78076,1181.45276,296.38089,41.34216,-2.42545,-1.59814
24,555.11575,184.17259,672.83299,342.73868,2.0,0.9943,621.96942,250.14932,633.06244,246.26982,651.96759,265.642,627.32526,290.91989,635.68408,288.92819,-60.15137,24.09263,-30.47284
24,1128.98286,187.2666,1250.66905,345.04148,1.0,0.99879,1157.97998,253.63533,1186.255,254.49292,1156.83838,272.7374,1159.01721,295.78076,1181.45276,296.38089,41.34216,-2.42545,-1.59814
25,555.07661,184.23977,672.68157,342.57445,2.0,0.99434,621.8288,250.1705,632.93628,246.16415,652.09772,265.56778,627.17041,290.89151,635.6319,288.80887,-58.32293,23.66975,-30.59241
25,1128.37782,187.25905,1249.72907,344.75379,1.0,0.99864,1157.55408,253.15207,1186.09766,253.46129,1156.9574,271.73212,1158.76367,295.32315,1180.91577,295.55273,41.48883,-1.59966,-2.3186
25,555.07661,184.23977,672.68157,342.57445,2.0,0.99434,621.8288,250.1705,632.93628,246.16415,652.09772,265.56778,627.17041,290.89151,635.6319,288.80887,-58.32293,23.66975,-30.59241
25,1128.37782,187.25905,1249.72907,344.75379,1.0,0.99864,1157.55408,253.15207,1186.09766,253.46129,1156.9574,271.73212,1158.76367,295.32315,1180.91577,295.55273,41.48883,-1.59966,-2.3186
26,555.33127,184.15977,672.81234,342.24242,2.0,0.99431,622.09216,250.3479,632.97681,246.21207,652.38928,265.35107,627.82471,290.85995,635.96539,288.69696,-57.62843,23.68451,-30.75924
26,1128.27778,186.89645,1249.39624,343.98646,1.0,0.99864,1157.78613,252.21176,1186.53528,252.42863,1157.28601,270.89896,1158.98975,294.89682,1180.88745,295.0618,41.32457,-1.75797,-3.38499
26,555.33127,184.15977,672.81234,342.24242,2.0,0.99431,622.09216,250.3479,632.97681,246.21207,652.38928,265.35107,627.82471,290.85995,635.96539,288.69696,-57.62843,23.68451,-30.75924
26,1128.27778,186.89645,1249.39624,343.98646,1.0,0.99864,1157.78613,252.21176,1186.53528,252.42863,1157.28601,270.89896,1158.98975,294.89682,1180.88745,295.0618,41.32457,-1.75797,-3.38499
27,555.92977,183.93106,673.11981,342.18886,2.0,0.9947,622.82697,249.38992,632.22699,244.98669,653.09943,265.3775,627.38739,291.02399,636.16821,289.01959,-56.07924,23.54562,-30.83187
27,1128.73,186.7388,1249.77729,343.32545,1.0,0.99856,1158.36597,252.11833,1187.16028,252.1776,1157.94617,271.22263,1159.69177,294.57639,1181.60474,294.56229,41.37195,-2.42049,-3.17859
27,555.92977,183.93106,673.11981,342.18886,2.0,0.9947,622.82697,249.38992,632.22699,244.98669,653.09943,265.3775,627.38739,291.02399,636.16821,289.01959,-56.07924,23.54562,-30.83187
27,1128.73,186.7388,1249.77729,343.32545,1.0,0.99856,1158.36597,252.11833,1187.16028,252.1776,1157.94617,271.22263,1159.69177,294.57639,1181.60474,294.56229,41.37195,-2.42049,-3.17859
28,556.45086,183.97069,673.55662,341.94236,2.0,0.99409,623.0426,249.73814,634.02417,246.12648,653.51855,265.47485,628.52832,290.3822,636.6087,288.55603,-57.60797,22.13944,-29.28961
28,1129.8333,187.28054,1250.8578,343.4745,1.0,0.99832,1159.66772,252.80812,1188.14111,252.89615,1159.68555,272.96396,1161.1626,295.14767,1183.30005,295.11252,40.87578,-3.99126,-4.4841
28,556.45086,183.97069,673.55662,341.94236,2.0,0.99409,623.0426,249.73814,634.02417,246.12648,653.51855,265.47485,628.52832,290.3822,636.6087,288.55603,-57.60797,22.13944,-29.28961
28,1129.8333,187.28054,1250.8578,343.4745,1.0,0.99832,1159.66772,252.80812,1188.14111,252.89615,1159.68555,272.96396,1161.1626,295.14767,1183.30005,295.11252,40.87578,-3.99126,-4.4841
29,557.49892,184.29781,674.24664,341.9445,2.0,0.99364,624.00745,248.69899,634.16095,244.59482,654.49634,265.62866,628.784,290.70416,637.79218,288.83456,-57.09705,20.94426,-29.22307
29,1130.92872,188.15358,1251.92957,344.74914,1.0,0.9983,1160.94543,253.41248,1189.34619,254.56616,1161.33203,275.38046,1162.88452,296.6199,1185.17529,297.22546,41.03008,-5.75659,-5.43729
29,557.49892,184.29781,674.24664,341.9445,2.0,0.99364,624.00745,248.69899,634.16095,244.59482,654.49634,265.62866,628.784,290.70416,637.79218,288.83456,-57.09705,20.94426,-29.22307
29,1130.92872,188.15358,1251.92957,344.74914,1.0,0.9983,1160.94543,253.41248,1189.34619,254.56616,1161.33203,275.38046,1162.88452,296.6199,1185.17529,297.22546,41.03008,-5.75659,-5.43729
30,557.76489,184.29534,674.37088,341.82293,2.0,0.99379,624.28979,248.18134,634.67609,244.50946,654.60779,265.37512,628.53021,290.31274,637.84052,288.6875,-59.45174,24.21597,-30.26228
30,1131.75938,188.70891,1252.78071,345.78511,1.0,0.99816,1161.49255,254.50844,1189.8396,255.30042,1162.19873,276.67786,1163.8053,298.17392,1185.89648,298.47702,40.7845,-7.35316,-6.01593
30,557.76489,184.29534,674.37088,341.82293,2.0,0.99379,624.28979,248.18134,634.67609,244.50946,654.60779,265.37512,628.53021,290.31274,637.84052,288.6875,-59.45174,24.21597,-30.26228
30,1131.75938,188.70891,1252.78071,345.78511,1.0,0.99816,1161.49255,254.50844,1189.8396,255.30042,1162.19873,276.67786,1163.8053,298.17392,1185.89648,298.47702,40.7845,-7.35316,-6.01593
31,557.94402,184.30147,674.53671,341.54413,2.0,0.99347,624.67987,247.91817,635.1275,244.53906,654.4538,265.48218,629.18842,290.01492,638.43195,288.52615,-59.43251,23.80943,-30.16512
31,1131.92357,188.9257,1252.82541,346.32943,1.0,0.99826,1161.24463,254.29724,1189.78735,255.0522,1162.1604,276.64227,1164.34302,297.82962,1187.01685,298.04364,40.65416,-7.18638,-6.72674
31,557.94402,184.30147,674.53671,341.54413,2.0,0.99347,624.67987,247.91817,635.1275,244.53906,654.4538,265.48218,629.18842,290.01492,638.43195,288.52615,-59.43251,23.80943,-30.16512
31,1131.92357,188.9257,1252.82541,346.32943,1.0,0.99826,1161.24463,254.29724,1189.78735,255.0522,1162.1604,276.64227,1164.34302,297.82962,1187.01685,298.04364,40.65416,-7.18638,-6.72674
32,558.16297,184.37907,674.63796,341.08654,2.0,0.99228,624.08569,248.79282,636.39923,245.70312,653.99921,265.92538,629.08282,289.07108,637.96375,287.54395,-59.46669,19.59343,-26.70388
32,1131.62947,188.57657,1252.51892,345.88867,1.0,0.99844,1160.49146,253.44501,1189.73779,253.48633,1161.53638,274.52078,1164.05237,296.29269,1187.22559,296.0321,40.74245,-6.39031,-6.60465
32,558.16297,184.37907,674.63796,341.08654,2.0,0.99228,624.08569,248.79282,636.39923,245.70312,653.99921,265.92538,629.08282,289.07108,637.96375,287.54395,-59.46669,19.59343,-26.70388
32,1131.62947,188.57657,1252.51892,345.88867,1.0,0.99844,1160.49146,253.44501,1189.73779,253.48633,1161.53638,274.52078,1164.05237,296.29269,1187.22559,296.0321,40.74245,-6.39031,-6.60465
33,558.55397,184.67906,674.88646,340.99606,2.0,0.99187,624.49225,248.50612,636.95068,245.80273,654.22925,266.28036,629.08234,288.77689,638.22919,287.51587,-61.4684,22.80513,-26.78469
33,1131.05493,187.90617,1251.83445,345.06163,1.0,0.99871,1159.43079,252.40958,1189.36426,251.81895,1160.93958,272.90683,1163.58789,294.85922,1188.10303,294.11926,40.1438,-5.3065,-6.25738
33,558.55397,184.67906,674.88646,340.99606,2.0,0.99187,624.49225,248.50612,636.95068,245.80273,654.22925,266.28036,629.08234,288.77689,638.22919,287.51587,-61.4684,22.80513,-26.78469
33,1131.05493,187.90617,1251.83445,345.06163,1.0,0.99871,1159.43079,252.40958,1189.36426,251.81895,1160.93958,272.90683,1163.58789,294.85922,1188.10303,294.11926,40.1438,-5.3065,-6.25738
34,559.02319,184.30166,675.03285,340.45233,2.0,0.99216,625.70172,248.01671,637.50214,245.51273,654.4679,265.7511,629.68036,288.46329,638.72821,287.37338,-61.53803,21.80349,-25.35573
